2017/06/02 13:42:00 INFO  - jmeter.reporters.Summariser: summary =  15725 in 00:19:01 =   13.8/s Avg:    72 Min:    47 Max:  8105 Err:     0 (0.00%) 
2017/06/02 13:42:30 INFO  - jmeter.reporters.Summariser: summary +    495 in 00:00:30 =   16.5/s Avg:    60 Min:    49 Max:   513 Err:     0 (0.00%) Active: 1 Started: 1 Finished: 0 
2017/06/02 13:42:30 INFO  - jmeter.reporters.Summariser: summary =  16220 in 00:19:31 =   13.8/s Avg:    71 Min:    47 Max:  8105 Err:     0 (0.00%) 
2017/06/02 13:43:00 INFO  - jmeter.reporters.Summariser: summary +    483 in 00:00:30 =   16.1/s Avg:    61 Min:    47 Max:   305 Err:     0 (0.00%) Active: 1 Started: 1 Finished: 0 
2017/06/02 13:43:00 INFO  - jmeter.reporters.Summariser: summary =  16703 in 00:20:01 =   13.9/s Avg:    71 Min:    47 Max:  8105 Err:     0 (0.00%) 
2017/06/02 13:43:30 INFO  - jmeter.reporters.Summariser: summary +    466 in 00:00:30 =   15.5/s Avg:    63 Min:    49 Max:   304 Err:     0 (0.00%) Active: 1 Started: 1 Finished: 0 
2017/06/02 13:43:30 INFO  - jmeter.reporters.Summariser: summary =  17169 in 00:20:31 =   13.9/s Avg:    71 Min:    47 Max:  8105 Err:     0 (0.00%) 
2017/06/02 13:44:00 INFO  - jmeter.reporters.Summariser: summary +    467 in 00:00:30 =   15.6/s Avg:    63 Min:    49 Max:   148 Err:     0 (0.00%) Active: 1 Started: 1 Finished: 0 
2017/06/02 13:44:00 INFO  - jmeter.reporters.Summariser: summary =  17636 in 00:21:01 =   14.0/s Avg:    71 Min:    47 Max:  8105 Err:     0 (0.00%) 
2017/06/02 13:44:30 INFO  - jmeter.reporters.Summariser: summary +    478 in 00:00:30 =   15.9/s Avg:    62 Min:    49 Max:   430 Err:     0 (0.00%) Active: 1 Started: 1 Finished: 0 
2017/06/02 13:44:30 INFO  - jmeter.reporters.Summariser: summary =  18114 in 00:21:31 =   14.0/s Avg:    70 Min:    47 Max:  8105 Err:     0 (0.00%) 
2017/06/02 13:45:00 INFO  - jmeter.reporters.Summariser: summary +    465 in 00:00:30 =   15.5/s Avg:    64 Min:    49 Max:   319 Err:     0 (0.00%) Active: 1 Started: 1 Finished: 0 
2017/06/02 13:45:00 INFO  - jmeter.reporters.Summariser: summary =  18579 in 00:22:01 =   14.1/s Avg:    70 Min:    47 Max:  8105 Err:     0 (0.00%) 
2017/06/02 13:45:30 INFO  - jmeter.reporters.Summariser: summary +    426 in 00:00:30 =   14.2/s Avg:    69 Min:    49 Max:   357 Err:     0 (0.00%) Active: 1 Started: 1 Finished: 0 
2017/06/02 13:45:30 INFO  - jmeter.reporters.Summariser: summary =  19005 in 00:22:31 =   14.1/s Avg:    70 Min:    47 Max:  8105 Err:     0 (0.00%) 
2017/06/02 13:46:00 INFO  - jmeter.reporters.Summariser: summary +    411 in 00:00:30 =   13.7/s Avg:    72 Min:    49 Max:  4279 Err:     0 (0.00%) Active: 1 Started: 1 Finished: 0 
2017/06/02 13:46:00 INFO  - jmeter.reporters.Summariser: summary =  19416 in 00:23:01 =   14.1/s Avg:    70 Min:    47 Max:  8105 Err:     0 (0.00%) 
2017/06/02 13:46:30 INFO  - jmeter.reporters.Summariser: summary +    469 in 00:00:30 =   15.6/s Avg:    63 Min:    49 Max:   387 Err:     0 (0.00%) Active: 1 Started: 1 Finished: 0 
2017/06/02 13:46:30 INFO  - jmeter.reporters.Summariser: summary =  19885 in 00:23:31 =   14.1/s Avg:    70 Min:    47 Max:  8105 Err:     0 (0.00%) 
2017/06/02 13:47:00 INFO  - jmeter.reporters.Summariser: summary +    475 in 00:00:30 =   15.8/s Avg:    62 Min:    49 Max:   315 Err:     0 (0.00%) Active: 1 Started: 1 Finished: 0 
2017/06/02 13:47:00 INFO  - jmeter.reporters.Summariser: summary =  20360 in 00:24:01 =   14.1/s Avg:    70 Min:    47 Max:  8105 Err:     0 (0.00%) 
2017/06/02 13:47:30 INFO  - jmeter.reporters.Summariser: summary +    495 in 00:00:30 =   16.5/s Avg:    60 Min:    48 Max:   323 Err:     0 (0.00%) Active: 1 Started: 1 Finished: 0 
2017/06/02 13:47:30 INFO  - jmeter.reporters.Summariser: summary =  20855 in 00:24:31 =   14.2/s Avg:    70 Min:    47 Max:  8105 Err:     0 (0.00%) 
2017/06/02 13:48:00 INFO  - jmeter.reporters.Summariser: summary +    487 in 00:00:30 =   16.2/s Avg:    61 Min:    49 Max:   179 Err:     0 (0.00%) Active: 1 Started: 1 Finished: 0 
2017/06/02 13:48:00 INFO  - jmeter.reporters.Summariser: summary =  21342 in 00:25:01 =   14.2/s Avg:    69 Min:    47 Max:  8105 Err:     0 (0.00%) 
2017/06/02 13:48:30 INFO  - jmeter.reporters.Summariser: summary +    472 in 00:00:30 =   15.7/s Avg:    63 Min:    49 Max:   315 Err:     0 (0.00%) Active: 1 Started: 1 Finished: 0 
2017/06/02 13:48:30 INFO  - jmeter.reporters.Summariser: summary =  21814 in 00:25:31 =   14.2/s Avg:    69 Min:    47 Max:  8105 Err:     0 (0.00%) 
2017/06/02 13:49:00 INFO  - jmeter.reporters.Summariser: summary +    457 in 00:00:30 =   15.2/s Avg:    65 Min:    50 Max:   229 Err:     0 (0.00%) Active: 1 Started: 1 Finished: 0 
2017/06/02 13:49:00 INFO  - jmeter.reporters.Summariser: summary =  22271 in 00:26:01 =   14.3/s Avg:    69 Min:    47 Max:  8105 Err:     0 (0.00%) 
2017/06/02 13:49:14 INFO  - jmeter.threads.JMeterThread: Stop Thread seen for thread ILP Ledger Adapter Tests - CSV based - Thread Group 1-1, reason:org.apache.jorphan.util.JMeterStopThreadException: End of file:data/customerPerformanceTestingData.csv detected for CSV DataSet:CSV Data Set Config configured with stopThread:true, recycle:false 
2017/06/02 13:49:14 INFO  - jmeter.threads.JMeterThread: Thread finished: ILP Ledger Adapter Tests - CSV based - Thread Group 1-1 
2017/06/02 13:49:14 INFO  - jmeter.engine.StandardJMeterEngine: Notifying test listeners of end of test 
2017/06/02 13:49:14 INFO  - jmeter.services.FileServer: Close: data/customerPerformanceTestingData.csv 
2017/06/02 13:49:14 INFO  - jmeter.reporters.Summariser: summary +    229 in 00:00:15 =   15.6/s Avg:    63 Min:    49 Max:   373 Err:     0 (0.00%) Active: 0 Started: 1 Finished: 1 
2017/06/02 13:49:14 INFO  - jmeter.reporters.Summariser: summary =  22500 in 00:26:16 =   14.3/s Avg:    69 Min:    47 Max:  8105 Err:     0 (0.00%) 
